Дата отправления;Объем кузова;Станция отправления;Станция назначения;Наименование груза;Станция отправления код;Станция назн. код;Ставка с Заказчиком б/ндс, руб;Отправки УТК, в/о;Длительность
09.12.2022;161;Алейская;Хасан (эксп.);Мука пшеничная высшего сорта;84430;98710;230000,00;1;
09.12.2022;161;Алейская;Хасан (эксп.);Мука пшеничная высшего сорта;84430;98710;230000,00;1;
11.12.2022;138;Благовещенск;Симонята;Шрот кормовой, не поименованный в алфавите;95470;76270;83333,33;1;
10.12.2022;138;Благовещенск;Ютаза;Шрот кормовой, не поименованный в алфавите;95470;65050;83333,33;1;
06.10.2022;138;Светлоград;Карымская;Прочие изделия металлические;52740;94310;20700,00;1;
16.11.2022;138;Кавказская;Магдагачи;Машины, оборудование и их части, кроме машин сельскохозяйственных;52000;95250;34500,00;1;
10.12.2022;138;Березовский-Восточный;Алексеевка;Зерно бобов;95440;58140;83333,33;1;
11.12.2022;138;Благовещенск;Алексеевка;Зерно бобов;95470;58140;83333,33;1;
06.10.2022;138;Тимашевская;Белогорск II;Грузы, не входящие ни в одну из указанных выше групп и позиций етснг, а также грузы, для которых не установлено отдельных тарифов;51620;95010;69000,00;1;
10.12.2022;138;Благовещенск;Рощино;Шрот кормовой, не поименованный в алфавите;95470;03940;83333,33;1;
05.10.2022;138;Прохладная;Комсомольск-на-Амуре;Прочие изделия металлические;53760;96010;6900,00;1;
15.10.2022;138;Кавказская;Уссурийск;Машины, оборудование и их части, кроме машин сельскохозяйственных;52000;98830;34500,00;1;
29.10.2022;138;Кавказская;Первая Речка;Машины, оборудование и их части, кроме машин сельскохозяйственных;52000;98130;34500,00;1;
10.12.2022;158;Блюхер;Таганрог;Оливинит;98790;51150;54166,67;1;
09.12.2022;161;Жинишке;Маарду (эксп. через порт Мууга);Хрома оксид;66780;08220;77068,06;1;
09.12.2022;150;Жинишке;Маарду (эксп. через порт Мууга);Хрома оксид;66780;08220;77068,06;1;
10.12.2022;150;Жинишке;Маарду (эксп. через порт Мууга);Хрома оксид;66780;08220;77068,06;1;
10.12.2022;150;Жинишке;Маарду (эксп. через порт Мууга);Хрома оксид;66780;08220;77068,06;1;
10.12.2022;150;Жинишке;Маарду (эксп. через порт Мууга);Хрома оксид;66780;08220;77068,06;1;
10.12.2022;150;Жинишке;Маарду (эксп. через порт Мууга);Соли сернокислые (сульфаты), не поименованные в алфавите;66780;08220;77068,06;1;
07.12.2022;150;Толгойт;Эрлянь;Семена масличных культур, не поименованные в алфавите;01076;00485;65000,00;1;
06.12.2022;158;Толгойт;Эрлянь;Семена масличных культур, не поименованные в алфавите;01076;00485;65000,00;1;
09.12.2022;150;Толгойт;Эрлянь;Семена масличных культур, не поименованные в алфавите;01076;00485;65000,00;1;
09.12.2022;161;Толгойт;Эрлянь;Семена масличных культур, не поименованные в алфавите;01076;00485;65000,00;1;
12.12.2022;138;Шедок;Нальчик;Материалы строительные, кроме железобетонных, не поименованные в алфавите;53590;53790;51000,00;1;
12.12.2022;138;Красноперекопск;Тимашевская;Гидрокарбонат натрия (сода питьевая, сода двууглекислая);86950;51620;48333,33;1;
12.12.2022;158;Гатово;Кутузово-Новое;Листы гипсокартонные;14510;10430;96000,00;1;
12.12.2022;158;Гатово;Кутузово-Новое;Материалы строительные, кроме железобетонных, не поименованные в алфавите;14510;10430;92000,00;1;
12.12.2022;138;Гатово;Кутузово-Новое;Листы гипсокартонные;14510;10430;91000,00;1;
12.12.2022;150;Речная;Магнитогорск-Грузовой;Изделия магнезито-хромитовые (перик-лазо-хромитовые);80670;81760;86460,14;1;
12.12.2022;138;Колпны;Ульяновск I;Сахар-песок;20890;64540;60000,00;1;
12.12.2022;150;Поти (эксп.);Фаниполь;Воды минеральные, натуральные и искусственные;57220;14460;61600,00;1;
12.12.2022;175;Шакша;Нур-Султан 1;Плиты древесностружечные;65530;69000;92000,00;1;
12.12.2022;150;Арал Тенизи;Уктус;Концентрат минеральный "Галит";67030;78070;28000,00;1;
12.12.2022;138;Тбилиси-Товарная;Гатово;Воды минеральные, натуральные и искусственные;56020;14510;61600,00;1;
12.12.2022;138;Крупенниково;Косяковка;Мел в кусках, молотый и толченый;58190;65260;66666,67;1;
